"AÑO","Código delDepartamento","Nombre del Departamento","Código delMunicipio","Nombre del Municipio","TECNICA PROFESIONAL","TECNOLOGICA","UNIVERSITARIA","ESPECIALIZACION","MAESTRIA","DOCTORADO","IES CON OFERTA"
"2012","17","17","17513","PACORA","24","33","17","0","0","0","4"
"2012","17","17","17524","PALESTINA","0","74","1","0","0","0","2"
"2012","17","17","17541","PENSILVANIA","118","91","2","0","0","0","3"
"2012","17","17","17614","RIOSUCIO","33","375","42","0","0","0","5"
"2012","17","17","17616","RISARALDA","34","54","0","0","0","0","2"
"2012","17","17","17653","SALAMINA","58","29","1","0","0","0","3"
"2012","17","17","17662","SAMANA","0","108","0","0","0","0","1"
"2012","17","17","17662","SAMANA","0","0","1","0","0","0","1"
"2012","17","17","17665","SAN JOSE","0","25","0","0","0","0","1"
"2012","17","17","17777","SUPIA","0","45","0","0","0","0","1"
"2012","17","17","17867","VICTORIA","0","109","0","0","0","0","1"
"2012","17","17","17873","VILLAMARIA","0","37","0","0","0","0","1"
"2012","17","17","17877","VITERBO","0","109","0","0","0","0","1"
"2012","18","18","18001","FLORENCIA","18","861","7.787","172","132","0","7"
"2012","18","18","18029","ALBANIA","24","10","9","0","0","0","1"
"2012","18","18","18094","BELEN DE LOS ANDAQUIES","0","37","19","0","0","0","2"
"2012","18","18","18150","CARTAGENA DEL CHAIRA","8","1","13","0","0","0","2"
"2012","18","18","18247","EL DONCELLO","31","43","62","0","0","0","4"
"2012","18","18","18256","EL PAUJIL","0","0","23","0","0","0","1"
"2012","18","18","18410","LA MONTAÑITA","0","0","1","0","0","0","1"
"2012","18","18","18592","PUERTO RICO","0","38","0","0","0","0","1"
"2012","18","18","18753","SAN VICENTE DEL CAGUAN","47","128","194","2","0","0","5"
"2012","18","18","18756","SOLANO","0","19","0","0","0","0","1"
"2012","19","19","19001","POPAYAN","41","5.784","19.252","323","32","0","16"
"2012","19","19","19050","ARGELIA","0","22","0","0","0","0","1"
"2012","19","19","19075","BALBOA","0","40","0","0","0","0","1"
"2012","19","19","19100","BOLIVAR","0","94","0","0","0","0","1"
"2012","19","19","19110","BUENOS AIRES","0","0","4","0","0","0","1"
"2012","19","19","19130","CAJIBIO","0","95","0","0","0","0","1"
"2012","19","19","19137","CALDONO","0","91","0","0","0","0","1"
"2012","19","19","19142","CALOTO","0","162","0","0","0","0","1"
"2012","19","19","19212","CORINTO","0","61","0","0","0","0","1"
"2012","19","19","19256","EL TAMBO","0","51","0","0","0","0","1"
"2012","19","19","19300","GUACHENE","0","112","0","0","0","0","1"
"2012","19","19","19318","GUAPI","0","73","1","0","0","0","2"
"2012","19","19","19355","INZA","0","87","1","0","0","0","2"
"2012","19","19","19392","LA SIERRA","0","44","0","0","0","0","1"
"2012","19","19","19397","LA VEGA","0","0","40","0","0","0","1"
"2012","19","19","19418","LOPEZ","0","45","0","0","0","0","1"
"2012","19","19","19450","MERCADERES","0","70","0","0","0","0","1"
"2012","19","19","19450","MERCADERES","0","0","30","0","0","0","1"
"2012","19","19","19455","MIRANDA","0","411","76","0","0","0","2"
"2012","19","19","19473","MORALES","0","80","2","0","0","0","2"
"2012","19","19","19513","PADILLA","0","33","0","0","0","0","1"
"2012","19","19","19517","PAEZ","0","33","0","0","0","0","1"
"2012","19","19","19532","PATIA","0","158","121","4","1","0","3"
"2012","19","19","19533","PIAMONTE","0","58","0","0","0","0","1"
"2012","19","19","19548","PIENDAMO","0","211","0","0","0","0","1"
"2012","19","19","19573","PUERTO TEJADA","69","634","0","0","0","0","2"
"2012","19","19","19698","SANTANDER DE QUILICHAO","0","721","0","0","0","0","1"
"2012","19","19","19698","SANTANDER DE QUILICHAO","86","596","1.437","77","1","0","5"
"2012","19","19","19743","SILVIA","0","75","0","0","0","0","1"
"2012","19","19","19760","SOTARA","0","35","0","0","0","0","1"
"2012","19","19","19780","SUAREZ","0","49","0","0","0","0","1"
"2012","19","19","19807","TIMBIO","0","146","0","0","0","0","1"
"2012","19","19","19821","TORIBIO","0","77","246","0","0","0","2"
"2012","19","19","19824","TOTORO","0","20","0","0","0","0","1"
"2012","19","19","19845","VILLA RICA","0","130","0","0","0","0","1"
"2012","20","20","20001","VALLEDUPAR","0","3.564","0","0","0","0","1"
"2012","20","20","20001","VALLEDUPAR","67","402","19.484","146","0","0","16"
"2012","20","20","20011","AGUACHICA","0","890","882","14","0","0","4"
"2012","20","20","20013","AGUSTIN CODAZZI","61","181","1","21","0","0","4"
"2012","20","20","20045","BECERRIL","0","33","0","0","0","0","1"
"2012","20","20","20060","BOSCONIA","0","23","0","0","0","0","1"
"2012","20","20","20175","CHIMICHAGUA","0","94","0","0","0","0","1"
"2012","20","20","20178","CHIRIGUANA","0","35","0","0","0","0","1"
"2012","20","20","20228","CURUMANI","0","177","254","0","0","0","3"
"2012","20","20","20238","EL COPEY","0","98","0","0","0","0","1"
"2012","20","20","20250","EL PASO","0","96","0","0","0","0","1"
"2012","20","20","20310","GONZALEZ","0","0","2","0","0","0","1"
"2012","20","20","20383","LA GLORIA","0","42","0","0","0","0","1"
"2012","20","20","20400","LA JAGUA DE IBIRICO","0","303","0","0","0","0","1"
"2012","20","20","20443","MANAURE","0","25","0","0","0","0","1"
"2012","20","20","20517","PAILITAS","0","34","0","0","0","0","1"
"2012","20","20","20621","LA PAZ","0","23","0","0","0","0","1"
"2012","20","20","20710","SAN ALBERTO","0","33","33","0","0","0","3"
"2012","20","20","20770","SAN MARTIN","0","0","1","0","0","0","1"
"2012","20","20","20787","TAMALAMEQUE","0","42","0","0","0","0","1"
"2012","23","23","23001","MONTERIA","735","2.462","21.727","548","161","0","15"
"2012","23","23","23068","AYAPEL","0","0","55","0","0","0","2"
"2012","23","23","23090","CANALETE","0","0","1","0","0","0","1"
"2012","23","23","23162","CERETE","85","66","856","21","0","0","5"
"2012","23","23","23182","CHINU","0","25","1","0","0","0","2"
"2012","23","23","23189","CIENAGA DE ORO","0","67","275","0","0","0","2"
"2012","23","23","23300","COTORRA","0","34","1","0","0","0","2"
"2012","23","23","23350","LA APARTADA","0","33","0","0","0","0","1"
"2012","23","23","23417","LORICA","0","230","0","0","0","0","1"
"2012","23","23","23417","LORICA","0","30","1.759","0","0","0","8"
"2012","23","23","23419","LOS CORDOBAS","0","64","0","0","0","0","1"
"2012","23","23","23466","MONTELIBANO","0","536","643","0","0","0","6"
"2012","23","23","23500","MOÑITOS","0","54","0","0","0","0","1"
"2012","23","23","23555","PLANETA RICA","0","224","304","0","0","0","3"
"2012","23","23","23570","PUEBLO NUEVO","0","34","1","0","0","0","2"
"2012","23","23","23574","PUERTO ESCONDIDO","0","77","0","0","0","0","1"
"2012","23","23","23580","PUERTO LIBERTADOR","0","84","2","0","0","0","2"
"2012","23","23","23586","PURISIMA","0","30","0","0","0","0","1"
"2012","23","23","23660","SAHAGUN","0","225","1.307","32","4","0","6"
"2012","23","23","23670","SAN ANDRES SOTAVENTO","0","0","1","0","0","0","1"
"2012","23","23","23807","TIERRALTA","0","102","39","0","0","0","3"
"2012","23","23","23855","VALENCIA","0","174","46","0","0","0","2"
"2012","25","25","25001","AGUA DE DIOS","0","52","0","0","0","0","1"
"2012","25","25","25019","ALBAN","0","35","0","0","0","0","1"
"2012","25","25","25035","ANAPOIMA","0","105","0","0","0","0","1"
"2012","25","25","25040","ANOLAIMA","0","16","1","0","0","0","2"
"2012","25","25","25053","ARBELAEZ","0","261","689","17","13","0","2"
"2012","25","25","25095","BITUIMA","0","16","132","0","0","0","2"
"2012","25","25","25099","BOJACA","0","10","125","0","0","0","2"
"2012","25","25","25126","CAJICA","0","634","1.246","0","0","0","4"
"2012","25","25","25148","CAPARRAPI","0","152","1","0","0","0","2"
"2012","25","25","25151","CAQUEZA","0","74","99","0","0","0","2"
"2012","25","25","25168","CHAGUANI","0","25","1","0","0","0","2"
"2012","25","25","25175","CHIA","0","1.500","8.440","1.452","697","13","7"
"2012","25","25","25178","CHIPAQUE","0","35","0","0","0","0","1"
"2012","25","25","25181","CHOACHI","0","199","0","0","0","0","1"
"2012","25","25","25183","CHOCONTA","0","21","30","0","0","0","3"
"2012","25","25","25200","COGUA","0","331","64","0","0","0","3"
"2012","25","25","25214","COTA","0","239","0","0","0","0","1"
"2012","25","25","25224","CUCUNUBA","0","39","0","0","0","0","1"
"2012","25","25","25245","EL COLEGIO","86","256","17","0","0","0","3"
"2012","25","25","25258","EL PEÑON","0","21","0","0","0","0","1"
"2012","25","25","25260","EL ROSAL","0","42","0","0","0","0","1"
"2012","25","25","25269","FACATATIVA","0","597","4.070","157","3","0","10"
"2012","25","25","25279","FOMEQUE","0","46","0","0","0","0","1"
"2012","25","25","25281","FOSCA","0","14","0","0","0","0","1"
"2012","25","25","25286","FUNZA","0","209","0","0","0","0","1"
"2012","25","25","25290","FUSAGASUGA","227","1.128","4.291","107","0","0","9"
"2012","25","25","25293","GACHALA","0","34","0","0","0","0","1"
"2012","25","25","25297","GACHETA","0","126","269","2","0","0","4"
"2012","25","25","25307","GIRARDOT","0","1.552","3.825","17","0","0","8"
"2012","25","25","25320","GUADUAS","0","332","5","0","0","0","3"
"2012","25","25","25322","GUASCA","0","56","0","0","0","0","1"
"2012","25","25","25328","GUAYABAL DE SIQUIMA","0","71","0","0","0","0","1"
"2012","25","25","25335","GUAYABETAL","0","52","0","0","0","0","1"
"2012","25","25","25339","GUTIERREZ","0","18","1","0","0","0","2"
"2012","25","25","25372","JUNIN","0","0","17","0","0","0","1"
"2012","25","25","25377","LA CALERA","0","93","2","0","0","0","2"
"2012","25","25","25386","LA MESA","0","160","0","0","0","0","1"
"2012","25","25","25394","LA PALMA","0","56","42","0","0","0","3"
"2012","25","25","25398","LA PEÑA","0","98","0","0","0","0","1"
"2012","25","25","25402","LA VEGA","0","163","24","0","0","0","2"
"2012","25","25","25426","MACHETA","0","27","0","0","0","0","1"
"2012","25","25","25430","MADRID","0","289","1","0","0","0","2"
"2012","25","25","25438","MEDINA","0","83","0","0","0","0","1"
"2012","25","25","25473","MOSQUERA","0","2.745","0","0","0","0","1"
"2012","25","25","25488","NILO","0","4.156","0","0","0","0","2"
"2012","25","25","25489","NIMAIMA","0","61","0","0","0","0","1"
"2012","25","25","25491","NOCAIMA","0","32","97","0","0","0","2"
"2012","25","25","25513","PACHO","0","336","0","0","0","0","2"
"2012","25","25","25518","PAIME","0","53","0","0","0","0","1"
"2012","25","25","25530","PARATEBUENO","0","24","0","0","0","0","1"
"2012","25","25","25535","PASCA","0","0","4","0","0","0","1"
"2012","25","25","25572","PUERTO SALGAR","0","253","2","0","0","0","2"
"2012","25","25","25580","PULI","0","54","0","0","0","0","1"
"2012","25","25","25592","QUEBRADANEGRA","0","27","0","0","0","0","1"
"2012","25","25","25594","QUETAME","0","91","114","0","0","0","2"
"2012","25","25","25599","APULO","0","20","0","0","0","0","1"
"2012","25","25","25612","RICAURTE","78","0","0","0","0","0","1"
"2012","25","25","25653","SAN CAYETANO","0","22","1","0","0","0","2"
"2012","25","25","25658","SAN FRANCISCO","0","34","0","0","0","0","1"
"2012","25","25","25662","SAN JUAN DE RIO SECO","0","67","24","0","0","0","2"
"2012","25","25","25718","SASAIMA","0","122","0","0","0","0","1"
"2012","25","25","25740","SIBATE","0","300","1.392","0","0","0","4"
"2012","25","25","25743","SILVANIA","0","82","0","0","0","0","1"
"2012","25","25","25745","SIMIJACA","0","78","48","0","0","0","2"
"2012","25","25","25754","SOACHA","0","1.867","0","0","0","0","1"
"2012","25","25","25754","SOACHA","0","912","2.566","0","0","0","5"
"2012","25","25","25758","SOPO","0","132","0","0","0","0","1"
"2012","25","25","25769","SUBACHOQUE","0","91","0","0","0","0","1"
"2012","25","25","25772","SUESCA","0","93","0","0","0","0","2"
"2012","25","25","25785","TABIO","0","79","0","0","0","0","1"
"2012","25","25","25793","TAUSA","0","0","138","0","0","0","1"
"2012","25","25","25799","TENJO","0","266","0","0","0","0","1"
"2012","25","25","25815","TOCAIMA","0","104","1","0","0","0","2"
"2012","25","25","25817","TOCANCIPA","0","473","0","0","0","0","1"
"2012","25","25","25839","UBALA","0","37","0","0","0","0","1"
"2012","25","25","25841","UBAQUE","0","43","0","0","0","0","1"
"2012","25","25","25843","VILLA DE SAN DIEGO DE UBATE","0","221","523","0","0","0","2"
"2012","25","25","25851","UTICA","0","23","0","0","0","0","1"
"2012","25","25","25862","VERGARA","0","115","0","0","0","0","1"
"2012","25","25","25867","VIANI","0","0","32","0","0","0","1"
"2012","25","25","25871","VILLAGOMEZ","0","38","0","0","0","0","1"
"2012","25","25","25873","VILLAPINZON","0","94","86","0","0","0","2"
"2012","25","25","25875","VILLETA","0","702","0","0","0","0","1"
"2012","25","25","25878","VIOTA","0","37","0","0","0","0","1"
"2012","25","25","25885","YACOPI","0","32","0","0","0","0","1"
"2012","25","25","25899","ZIPAQUIRA","0","1.025","2.195","11","9","0","7"
"2012","27","27","27001","QUIBDO","0","682","0","0","0","0","1"
"2012","27","27","27001","QUIBDO","0","244","11.080","349","12","0","10"
"2012","27","27","27006","ACANDI","0","20","1","0","0","0","2"
"2012","27","27","27025","ALTO BAUDO","0","0","1","0","0","0","1"
"2012","27","27","27077","BAJO BAUDO","0","0","4","0","0","0","1"
"2012","27","27","27099","BOJAYA","0","89","0","0","0","0","1"
"2012","27","27","27150","CARMEN DEL DARIEN","0","35","0","0","0","0","1"
"2012","27","27","27205","CONDOTO","0","32","0","0","0","0","1"
"2012","27","27","27205","CONDOTO","0","0","2","0","0","0","1"
"2012","27","27","27245","EL CARMEN DE ATRATO","0","0","1","0","0","0","1"
"2012","27","27","27361","ISTMINA","0","87","0","0","0","0","1"
"2012","27","27","27361","ISTMINA","4","5","608","0","0","0","3"
"2012","27","27","27413","LLORO","0","0","1","0","0","0","1"
"2012","27","27","27491","NOVITA","0","0","2","0","0","0","1"
"2012","27","27","27615","RIOSUCIO","0","109","0","0","0","0","1"
"2012","27","27","27615","RIOSUCIO","0","0","1","0","0","0","1"
"2012","27","27","27660","SAN JOSE DEL PALMAR","0","0","1","0","0","0","1"
"2012","27","27","27745","SIPI","0","0","1","0","0","0","1"
"2012","27","27","27787","TADO","0","26","0","0","0","0","1"
"2012","27","27","27787","TADO","6","12","15","0","0","0","2"
"2012","27","27","27800","UNGUIA","0","113","2","0","0","0","2"
"2012","41","41","41001","NEIVA","457","2.924","20.269","602","127","0","17"
"2012","41","41","41006","ACEVEDO","0","0","18","0","0","0","1"
"2012","41","41","41013","AGRADO","0","27","0","0","0","0","1"
"2012","41","41","41016","AIPE","0","58","1","0","0","0","2"
"2012","41","41","41020","ALGECIRAS","0","46","40","0","0","0","3"
"2012","41","41","41026","ALTAMIRA","0","34","51","0","0","0","2"
"2012","41","41","41078","BARAYA","0","0","18","0","0","0","1"
"2012","41","41","41132","CAMPOALEGRE","0","681","178","0","0","0","3"
"2012","41","41","41206","COLOMBIA","0","0","1","0","0","0","1"
"2012","41","41","41298","GARZON","0","804","497","0","0","0","4"
"2012","41","41","41306","GIGANTE","0","151","4","0","0","0","2"
"2012","41","41","41319","GUADALUPE","0","58","2","0","0","0","2"
"2012","41","41","41357","IQUIRA","0","61","0","0","0","0","1"
"2012","41","41","41359","ISNOS","0","0","2","0","0","0","1"
"2012","41","41","41378","LA ARGENTINA","0","105","3","0","0","0","2"
"2012","41","41","41396","LA PLATA","0","831","794","2","0","0","5"
"2012","41","41","41518","PAICOL","16","34","1","0","0","0","2"
"2012","41","41","41524","PALERMO","0","0","1","0","0","0","1"
"2012","41","41","41548","PITAL","0","97","0","0","0","0","1"
"2012","41","41","41551","PITALITO","0","1.875","1.748","29","2","0","7"
"2012","41","41","41615","RIVERA","0","35","0","0","0","0","1"
"2012","41","41","41668","SAN AGUSTIN","0","0","32","0","0","0","2"
"2012","41","41","41676","SANTA MARIA","0","70","1","0","0","0","2"
"2012","41","41","41770","SUAZA","0","57","2","0","0","0","2"
"2012","41","41","41791","TARQUI","0","89","3","0","0","0","2"
"2012","41","41","41797","TESALIA","0","81","1","0","0","0","2"
"2012","41","41","41801","TERUEL","0","27","0","0","0","0","1"
"2012","41","41","41807","TIMANA","0","0","2","0","0","0","1"
"2012","41","41","41872","VILLAVIEJA","0","29","1","0","0","0","2"
"2012","41","41","41885","YAGUARA","0","0","1","0","0","0","1"
"2012","44","44","44001","RIOHACHA","0","1.291","0","0","0","0","1"
"2012","44","44","44001","RIOHACHA","226","75","6.711","254","53","0","7"
"2012","44","44","44035","ALBANIA","49","172","0","0","0","0","2"
"2012","44","44","44078","BARRANCAS","0","100","0","0","0","0","1"
"2012","44","44","44098","DISTRACCION","0","22","103","0","0","0","2"
"2012","44","44","44110","EL MOLINO","0","37","0","0","0","0","1"
"2012","44","44","44279","FONSECA","0","1.034","0","0","0","0","1"
"2012","44","44","44279","FONSECA","0","0","305","0","0","0","1"
"2012","44","44","44378","HATONUEVO","0","38","0","0","0","0","1"
"2012","44","44","44420","LA JAGUA DEL PILAR","0","61","0","0","0","0","1"
"2012","44","44","44430","MAICAO","0","655","0","0","0","0","1"
"2012","44","44","44430","MAICAO","0","0","982","0","0","0","3"
"2012","44","44","44560","MANAURE","0","48","32","0","0","0","2"
"2012","44","44","44650","SAN JUAN DEL CESAR","0","239","94","0","0","0","2"
"2012","44","44","44847","URIBIA","0","21","102","0","0","0","2"
"2012","44","44","44855","URUMITA","0","35","0","0","0","0","1"
"2012","44","44","44874","VILLANUEVA","0","245","0","0","0","0","1"
"2012","44","44","44874","VILLANUEVA","0","0","294","0","0","0","1"
"2012","47","47","47001","SANTA MARTA","2.076","6.559","22.996","625","120","1","12"
"2012","47","47","47030","ALGARROBO","0","26","0","0","0","0","1"
"2012","47","47","47053","ARACATACA","0","81","0","0","0","0","1"
"2012","47","47","47058","ARIGUANI","0","0","2","0","0","0","1"
"2012","47","47","47189","CIENAGA","561","316","163","0","0","0","3"
"2012","47","47","47245","EL BANCO","15","128","58","1","0","0","5"
"2012","47","47","47288","FUNDACION","0","361","0","0","0","0","1"
"2012","47","47","47288","FUNDACION","0","0","22","26","0","0","2"
"2012","47","47","47318","GUAMAL","0","0","0","18","0","0","1"
"2012","47","47","47555","PLATO","0","156","0","0","0","0","1"
"2012","47","47","47555","PLATO","12","57","88","3","0","0","3"
"2012","47","47","47570","PUEBLOVIEJO","0","27","0","0","0","0","1"
"2012","47","47","47660","SABANAS DE SAN ANGEL","0","0","0","19","0","0","1"
"2012","47","47","47980","ZONA BANANERA","0","148","0","0","0","0","1"
"2012","5","5","5001","MEDELLIN","1.134","62.789","131.025","8.120","3.980","787","43"
"2012","5","5","5002","ABEJORRAL","0","52","10","0","0","0","3"
"2012","5","5","5004","ABRIAQUI","0","0","1","0","0","0","1"
"2012","5","5","5021","ALEJANDRIA","0","0","2","0","0","0","1"
"2012","5","5","5030","AMAGA","0","96","6","0","0","0","2"
"2012","5","5","5031","AMALFI","0","202","62","0","0","0","4"
"2012","5","5","5034","ANDES","62","393","304","0","32","0","4"
"2012","5","5","5036","ANGELOPOLIS","0","40","3","0","0","0","2"
"2012","5","5","5038","ANGOSTURA","0","14","8","0","0","0","2"
"2012","5","5","5040","ANORI","0","88","19","0","0","0","3"
"2012","5","5","5042","SANTAFE DE ANTIOQUIA","0","460","245","0","0","0","4"
"2012","5","5","5044","ANZA","0","33","0","0","0","0","1"
"2012","5","5","5045","APARTADO","136","5.055","1.941","53","28","0","14"
"2012","5","5","5051","ARBOLETES","0","424","0","0","0","0","1"
"2012","5","5","5051","ARBOLETES","0","0","3","0","0","0","1"
"2012","5","5","5055","ARGELIA","0","73","3","0","0","0","3"
"2012","5","5","5059","ARMENIA","0","0","406","0","0","0","1"
"2012","5","5","5079","BARBOSA","0","550","10","7","0","0","3"
"2012","5","5","5086","BELMIRA","0","28","4","0","0","0","2"
"2012","5","5","5088","BELLO","364","2.180","3.224","25","0","0","7"
"2012","5","5","5091","BETANIA","0","0","28","0","0","0","2"
"2012","5","5","5093","BETULIA","0","45","28","0","0","0","2"
"2012","5","5","5101","CIUDAD BOLIVAR","0","362","77","0","0","0","3"
"2012","5","5","5107","BRICEÑO","0","46","12","0","0","0","3"
"2012","5","5","5113","BURITICA","0","0","2","0","0","0","1"
"2012","5","5","5120","CACERES","0","27","7","0","0","0","2"
"2012","5","5","5125","CAICEDO","0","46","3","0","0","0","2"
"2012","5","5","5129","CALDAS","0","1.584","1.405","39","0","0","3"
"2012","5","5","5134","CAMPAMENTO","0","55","3","0","0","0","2"
"2012","5","5","5138","CAÑASGORDAS","0","176","75","0","0","0","4"
"2012","5","5","5142","CARACOLI","0","81","0","0","0","0","2"
"2012","5","5","5145","CARAMANTA","0","0","2","0","0","0","1"
"2012","5","5","5147","CAREPA","0","338","3","0","0","0","2"
"2012","5","5","5148","EL CARMEN DE VIBORAL","0","602","982","0","0","0","4"
"2012","5","5","5150","CAROLINA","0","0","29","0","0","0","2"
"2012","5","5","5154","CAUCASIA","79","1.186","751","0","27","0","4"
"2012","5","5","5172","CHIGORODO","18","1.061","79","0","0","0","4"
"2012","5","5","5190","CISNEROS","0","257","5","0","0","0","2"
"2012","5","5","5197","COCORNA","0","18","0","0","0","0","1"
"2012","5","5","5197","COCORNA","0","62","2","0","0","0","2"
"2012","5","5","5206","CONCEPCION","0","95","2","0","0","0","3"
"2012","5","5","5209","CONCORDIA","0","42","3","0","0","0","3"
"2012","5","5","5212","COPACABANA","0","742","6","0","0","0","3"
"2012","5","5","5234","DABEIBA","0","203","72","0","0","0","3"
"2012","5","5","5237","DON MATIAS","0","1","11","0","0","0","1"
"2012","5","5","5237","DONMATIAS","0","42","0","0","0","0","1"
"2012","5","5","5240","EBEJICO","1","57","37","0","0","0","3"
"2012","5","5","5250","EL BAGRE","0","459","190","27","0","0","4"
"2012","5","5","5264","ENTRERRIOS","0","60","9","0","0","0","3"
"2012","5","5","5266","ENVIGADO","318","303","4.737","0","13","0","8"
"2012","5","5","5282","FREDONIA","0","217","0","0","0","0","1"
"2012","5","5","5284","FRONTINO","0","277","83","0","0","0","4"
"2012","5","5","5306","GIRALDO","0","0","1","0","0","0","1"
"2012","5","5","5308","GIRARDOTA","0","552","6","0","0","0","2"
"2012","5","5","5310","GOMEZ PLATA","0","65","7","0","0","0","3"
"2012","5","5","5313","GRANADA","0","70","0","0","0","0","1"
"2012","5","5","5315","GUADALUPE","1","55","3","0","0","0","3"
"2012","5","5","5318","GUARNE","0","376","2","0","0","0","2"
"2012","5","5","5321","GUATAPE","0","9","4","0","0","0","2"
"2012","5","5","5347","HELICONIA","0","24","1","0","0","0","2"
"2012","5","5","5353","HISPANIA","0","20","25","0","0","0","1"
"2012","5","5","5360","ITAGUI","14","5.397","524","0","0","0","4"
"2012","5","5","5361","ITUANGO","0","201","39","0","0","0","3"
"2012","5","5","5364","JARDIN","0","1","4","0","0","0","2"
"2012","5","5","5368","JERICO","0","79","21","0","0","0","3"
"2012","5","5","5376","LA CEJA","0","755","19","0","0","0","3"
"2012","5","5","5380","LA ESTRELLA","12","677","5","0","0","0","3"
"2012","5","5","5390","LA PINTADA","0","213","1","0","0","0","3"
"2012","5","5","5400","LA UNION","0","54","64","0","0","0","3"
"2012","5","5","5411","LIBORINA","0","90","49","0","0","0","3"
"2012","5","5","5425","MACEO","0","65","3","0","0","0","2"
"2012","5","5","5440","MARINILLA","45","270","5","9","0","0","4"
"2012","5","5","5467","MONTEBELLO","0","54","0","0","0","0","1"
"2012","5","5","5475","MURINDO","0","92","1","0","0","0","2"
"2012","5","5","5480","MUTATA","0","80","2","0","0","0","2"
"2012","5","5","5483","NARIÑO","0","0","6","0","0","0","1"
"2012","5","5","5490","NECOCLI","212","218","94","0","0","0","4"
"2012","5","5","5495","NECHI","33","98","20","0","0","0","3"
"2012","5","5","5501","OLAYA","0","46","0","0","0","0","1"
"2012","5","5","5541","PEÑOL","0","43","3","0","0","0","2"
"2012","5","5","5543","PEQUE","0","28","4","0","0","0","2"
"2012","5","5","5576","PUEBLORRICO","0","31","1","0","0","0","2"
"2012","5","5","5579","PUERTO BERRIO","0","764","145","0","0","0","4"
"2012","5","5","5585","PUERTO NARE","0","162","11","0","0","0","2"
"2012","5","5","5591","PUERTO TRIUNFO","0","227","2","0","0","0","2"
"2012","5","5","5604","REMEDIOS","0","217","43","0","0","0","3"
"2012","5","5","5607","RETIRO","0","108","1","0","0","0","2"
"2012","5","5","5615","RIONEGRO","0","2.718","3.230","74","100","0","8"
"2012","5","5","5628","SABANALARGA","0","51","5","0","0","0","2"
"2012","5","5","5631","SABANETA","0","574","2.355","182","0","0","4"
"2012","5","5","5642","SALGAR","0","39","26","0","0","0","2"
"2012","5","5","5647","SAN ANDRES DE CUERQUIA","0","92","27","0","0","0","3"
"2012","5","5","5649","SAN CARLOS","0","105","1","0","0","0","2"
"2012","5","5","5652","SAN FRANCISCO","0","18","3","0","0","0","2"
"2012","5","5","5656","SAN JERONIMO","0","96","13","0","0","0","3"
"2012","5","5","5658","SAN JOSE DE LA MONTAÑA","0","0","20","0","0","0","1"
"2012","5","5","5659","SAN JUAN DE URABA","0","334","1","0","0","0","2"
"2012","5","5","5660","SAN LUIS","0","237","1","0","0","0","2"
"2012","5","5","5664","SAN PEDRO","0","48","41","0","0","0","2"
"2012","5","5","5664","SAN PEDRO DE LOS MILAGROS","0","219","0","0","0","0","1"
"2012","5","5","5665","SAN PEDRO DE URABA","0","317","0","0","0","0","1"
"2012","5","5","5667","SAN RAFAEL","0","181","5","0","0","0","3"
"2012","5","5","5670","SAN ROQUE","0","319","50","0","0","0","3"
"2012","5","5","5674","SAN VICENTE","0","0","26","0","0","0","2"
"2012","5","5","5674","SAN VICENTE FERRER","0","86","0","0","0","0","1"
"2012","5","5","5679","SANTA BARBARA","0","63","2","0","0","0","2"
"2012","5","5","5686","SANTA ROSA DE OSOS","10","294","496","0","0","0","4"
"2012","5","5","5690","SANTO DOMINGO","26","99","3","0","0","0","3"
"2012","5","5","5697","EL SANTUARIO","0","135","26","0","0","0","3"
"2012","5","5","5736","SEGOVIA","1","333","76","0","0","0","4"
"2012","5","5","5756","SONSON","0","134","112","0","0","0","4"
"2012","5","5","5761","SOPETRAN","0","113","8","0","0","0","2"
"2012","5","5","5789","TAMESIS","0","24","2","0","0","0","2"
"2012","5","5","5790","TARAZA","0","139","30","0","0","0","3"
"2012","5","5","5809","TITIRIBI","0","55","2","0","0","0","2"
"2012","5","5","5819","TOLEDO","0","53","6","0","0","0","3"
"2012","5","5","5837","TURBO","139","2.134","1.369","14","5","0","7"
"2012","5","5","5842","URAMITA","0","0","1","0","0","0","1"
"2012","5","5","5847","URRAO","0","172","73","0","0","0","3"
"2012","5","5","5854","VALDIVIA","0","129","40","0","0","0","3"
"2012","5","5","5856","VALPARAISO","0","110","0","0","0","0","1"
"2012","5","5","5856","VALPARAISO","0","0","1","0","0","0","1"
"2012","5","5","5858","VEGACHI","0","225","19","0","0","0","3"
"2012","5","5","5861","VENECIA","0","97","3","0","0","0","3"
"2012","5","5","5873","VIGIA DEL FUERTE","0","58","3","0","0","0","2"
"2012","5","5","5885","YALI","0","115","2","0","0","0","3"
"2012","5","5","5887","YARUMAL","17","381","289","0","0","0","4"
"2012","5","5","5890","YOLOMBO","0","202","6","0","0","0","2"
"2012","5","5","5893","YONDO","0","155","0","0","0","0","1"
"2012","5","5","5895","ZARAGOZA","0","177","8","0","0","0","2"
"2012","50","50","50001","VILLAVICENCIO","278","3.340","18.202","703","63","0","20"
"2012","50","50","50006","ACACIAS","15","476","1.735","27","0","0","4"
"2012","50","50","50110","BARRANCA DE UPIA","0","25","0","0","0","0","1"
"2012","50","50","50150","CASTILLA LA NUEVA","0","105","28","0","0","0","3"
"2012","50","50","50223","SAN LUIS DE CUBARRAL","0","17","0","0","0","0","1"
